num_contrato , poliza_aon , num_poliza_gnp , num_version , cve_marca , desc_vehiculo , num_serie , modelo_vehiculo , cve_status , desc_status , prima_neta , prima_total , cve_forma_pago , desc_forma_pago , primer_recibo , recibos_subsecuentes , num_recibos , fch_inicio_vigencia , fch_fin_vigencia , cve_vrs_tarifa , pct_valor_descuento_volumen , descr_larga_paquete  
61842	,	AON190000001369     	,	00000311518427	,	0	,	AUTNI3003     	,	TIIDA HB PREMIUM STD A.AC. EE BA	,	3N1BC1CD6AL468844	,	2010	,	V	,	VIGOR               	,	4272.32	,	5477.89	,	A	,	ANUAL                                             	,	5477.89	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002475     	,	00000366438885	,	0	,	AUTHO0413     	,	HONDA CR-V TURBO PLUS L4 1.5 CVT	,	1HGRW184XJL908931	,	2018	,	V	,	VIGOR               	,	502.78	,	1105.22	,	M	,	MENSUAL                                           	,	1105.22	,	NULL	,	1	,	2019-12-13 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000968     	,	00000311514012	,	0	,	AUTBW0822     	,	MINI COOPER SALT AUT	,	WMWXM7105G2A83918	,	2016	,	V	,	VIGOR               	,	6259.89	,	7783.47	,	S	,	SEMESTRAL                                         	,	4152.75	,	3630.72	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000859     	,	00000311512685	,	1	,	AUTMA0104     	,	MAZDA 3i TOURING 4 PTAS AUT. C/A.AC	,	JM1BN1V32H1111691	,	2017	,	A	,	ANULADA             	,	6879.24	,	8501.92	,	T	,	TRIMESTRAL                                        	,	2516.98	,	1994.98	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000715     	,	00000311510838	,	0	,	AUTNI0953     	,	SENTRA SENSE STD.	,	3N1AB7AD1GL606836	,	2016	,	V	,	VIGOR               	,	4937.78	,	6249.88	,	M	,	MENSUAL                                           	,	999.47	,	477.31	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001404     	,	00000311518815	,	1	,	AUTGM9803     	,	CHEVROLET SPARK C	,	KL1CM6CD8BC625760	,	2011	,	A	,	ANULADA             	,	3266.35	,	4310.97	,	A	,	ANUAL                                             	,	4310.97	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000029     	,	00000311497952	,	0	,	CA1GM0603     	,	CHEVROLET G-30 CARGO VAN V6	,	1GCEG15W121119533	,	2002	,	V	,	VIGOR               	,	3388.01	,	4452.06	,	M	,	MENSUAL                                           	,	849.56	,	327.5	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	LIMITADA                                                                                                                
61842	,	AON190000001659     	,	00000311519599	,	1	,	AUTVW1563     	,	VOLKSWAGEN BEETLE DUNE L4 2.0 TURBO AUT	,	3VWSR6AT7GM624621	,	2016	,	A	,	ANULADA             	,	5235.66	,	6595.31	,	M	,	MENSUAL                                           	,	1028.43	,	506.08	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001784     	,	00000313592693	,	0	,	AUTMA0906     	,	MAZDA CX-5 I SPORT AUT.	,	JM3KE2B78E0374077	,	2014	,	V	,	VIGOR               	,	4108.02	,	5287.28	,	M	,	MENSUAL                                           	,	563.55	,	429.43	,	12	,	2019-01-29 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001700     	,	00000312802325	,	0	,	AUTMB4010     	,	MERCEDES BENZ GLA 200 L4 CGI SPORT PAQ NAVI AUT	,	WDCTG4DB9HJ276916	,	2017	,	V	,	VIGOR               	,	11784.87	,	14192.45	,	A	,	ANUAL                                             	,	14192.45	,	NULL	,	1	,	2019-01-24 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000356     	,	00000311502389	,	1	,	AUTVW1679     	,	JETTA CLASICO 2.0 CL TEAM TIPTRONIC	,	3VW2V49M1EM019830	,	2014	,	A	,	ANULADA             	,	3999.68	,	5161.65	,	M	,	MENSUAL                                           	,	908.72	,	386.63	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002126     	,	00000329652291	,	0	,	AUTNI3201     	,	NISSAN ROGUE 2.5L SL TELA CVT 2WD	,	JN8AS58T18W900624	,	2008	,	V	,	VIGOR               	,	2414.36	,	3322.66	,	A	,	ANUAL                                             	,	3322.66	,	NULL	,	1	,	2019-05-22 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001459     	,	00000312801715	,	0	,	AUTVW1687     	,	JETTA 2.5 SPORT BASE TIPTRONIC	,	3VWLW6168BM076595	,	2011	,	V	,	VIGOR               	,	3807.62	,	4938.86	,	M	,	MENSUAL                                           	,	696.27	,	385.69	,	12	,	2019-01-18 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001016     	,	00000311514533	,	0	,	AUTFR2518     	,	FOCUS EUROPA SPORT AUT	,	WF0HT25H691119079	,	2009	,	V	,	VIGOR               	,	2358.8	,	3258.21	,	A	,	ANUAL                                             	,	3258.21	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	LIMITADA                                                                                                                
61842	,	AON190000001611     	,	00000311519052	,	0	,	AUTHY0206     	,	HYUNDAI ELANTRA LIMITED TECH L4 1.8 AUT	,	5NPDH4AE3GH724211	,	2016	,	V	,	VIGOR               	,	7367.54	,	9068.36	,	M	,	MENSUAL                                           	,	1234.6	,	712.16	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002341     	,	00000348821281	,	0	,	AUTSE1103     	,	IBIZA 1.6 REFERENCE PLUS 5P STD	,	VSSAB46J6GR122355	,	2016	,	V	,	VIGOR               	,	1698.53	,	2492.29	,	T	,	TRIMESTRAL                                        	,	943.02	,	1549.27	,	2	,	2019-09-06 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001440     	,	00000312613607	,	0	,	AUTFI0402     	,	PANDA DINAMIC DUALOGIC 4X2 1.2L	,	ZFAAC6119B1897474	,	2011	,	V	,	VIGOR               	,	4780.65	,	6067.56	,	M	,	MENSUAL                                           	,	984.35	,	462.11	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001004     	,	00000311514384	,	0	,	AUTTO1801     	,	TOYOTA RUSH AUT	,	JD6GJ422291000553	,	2009	,	V	,	VIGOR               	,	2002.47	,	2844.87	,	A	,	ANUAL                                             	,	2844.87	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	LIMITADA                                                                                                                
61842	,	AON190000000331     	,	00000311502066	,	0	,	AUTGM5803     	,	MATIZ G2 5 PTAS. E STD. C/A AC.	,	KL1MD6A00BC109221	,	2011	,	V	,	VIGOR               	,	2715.5	,	3672.02	,	M	,	MENSUAL                                           	,	784.52	,	262.5	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002040     	,	00000323619841	,	0	,	AUTCH4520     	,	JEEP COMPASS LATITUDE FWD ATX	,	1C4NJCAB2ED782225	,	2014	,	V	,	VIGOR               	,	2631.34	,	3574.36	,	M	,	MENSUAL                                           	,	701.64	,	359.09	,	9	,	2019-04-16 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002234     	,	00000338970593	,	0	,	AUTGM8101     	,	CHEVROLET TRAX LS 5V STD.	,	3GNCJ7CE0FL194381	,	2015	,	V	,	VIGOR               	,	2223.29	,	3101.02	,	A	,	ANUAL                                             	,	3101.02	,	NULL	,	1	,	2019-07-11 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000854     	,	00000311512636	,	1	,	AUTBW2625     	,	BMW 430 CONVERTIBLE SPORT LINE L4 2.0 TURBO AUT	,	WBA4D9107HG765277	,	2017	,	A	,	ANULADA             	,	14802.73	,	17693.17	,	T	,	TRIMESTRAL                                        	,	4814.8	,	4292.79	,	3	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000127     	,	00000311499669	,	1	,	AUTMA0114     	,	Mazda 3s 4PTS SEDAN GRAND TOURING AUT Q/C	,	JM1BL1SFXA1112484	,	2010	,	A	,	ANULADA             	,	4316.29	,	5528.93	,	M	,	MENSUAL                                           	,	939.51	,	417.22	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000806     	,	00000311512065	,	0	,	AUTVW6704     	,	VOLKSWAGEN VENTO ACTIVE TIPTRONIC	,	MEX3G2604ET042437	,	2014	,	V	,	VIGOR               	,	4917.77	,	6226.61	,	T	,	TRIMESTRAL                                        	,	1948.16	,	1426.15	,	4	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000504     	,	00000311504575	,	0	,	AUTBW0851     	,	MINI COOPER S CLUBMAN HOT CHILI AUT	,	WMWLN7105J2F53898	,	2018	,	V	,	VIGOR               	,	8293.35	,	10142.33	,	M	,	MENSUAL                                           	,	1323.85	,	801.68	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002391     	,	00000355247552	,	0	,	AUTTO1901     	,	TOYOTA PRIUS	,	JTDKARFU3K3073675	,	2019	,	V	,	VIGOR               	,	1716.12	,	2512.7	,	M	,	MENSUAL                                           	,	909.88	,	801.41	,	3	,	2019-10-17 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000129     	,	00000311499693	,	0	,	AUTMA0501     	,	MAZDA CX-7 SPORT	,	JM3ER2W50A0310474	,	2010	,	V	,	VIGOR               	,	3996.67	,	5158.18	,	M	,	MENSUAL                                           	,	908.55	,	386.33	,	12	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001132     	,	00000311515795	,	0	,	AUTVW1692     	,	JETTA NUEVO 2.0L STD.	,	3VW1K1AJ4GM332815	,	2016	,	V	,	VIGOR               	,	4579.22	,	5833.9	,	A	,	ANUAL                                             	,	5833.9	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000022     	,	00000311497887	,	1	,	AUTAU1801     	,	AUDI S3 TURBO QUATTRO S TRONIC	,	WAU9FF8V8FA059855	,	2015	,	A	,	ANULADA             	,	8624.0	,	10525.81	,	M	,	MENSUAL                                           	,	1355.99	,	833.62	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001906     	,	00000314543141	,	0	,	AUTNI1206     	,	ALTIMA SL AUT. C/A. AC. V.P. B.A Q.C.	,	1N4AL11E55C234965	,	2005	,	V	,	VIGOR               	,	2629.21	,	3571.86	,	M	,	MENSUAL                                           	,	667.36	,	290.45	,	11	,	2019-02-15 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000002045     	,	00000323958033	,	0	,	AUTVW1106     	,	VOLKSWAGEN SEDAN CITY	,	3VWS1E1B1WM501680	,	1998	,	V	,	VIGOR               	,	0.0	,	0.0	,	A	,	ANUAL                                             	,	2301.87	,	NULL	,	1	,	2019-04-17 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000001166     	,	00000311516181	,	0	,	AUTHO0703     	,	CIVIC EX SEDAN STD.	,	19XFB2582CE609486	,	2012	,	V	,	VIGOR               	,	4088.87	,	5265.09	,	A	,	ANUAL                                             	,	5265.09	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000000537     	,	00000311505127	,	1	,	AUTRE0802     	,	CLIO SPORT	,	VF1K012C82K509717	,	2002	,	A	,	ANULADA             	,	3155.65	,	4182.53	,	M	,	MENSUAL                                           	,	827.31	,	305.02	,	5	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000000883     	,	00000311512974	,	1	,	AUTSE0345     	,	SEAT LEON TSI FR 1.4 5P AUT	,	VSSBD65FXJR119263	,	2018	,	A	,	ANULADA             	,	11677.07	,	14067.4	,	S	,	SEMESTRAL                                         	,	7294.69	,	6772.71	,	2	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.17	,	AMPLIA                                                                                                                  
61842	,	AON190000001266     	,	00000311517338	,	1	,	AUTGM6805     	,	CAPTIVA SPORT B AUT	,	3GNAL7ECXBS687367	,	2011	,	A	,	ANULADA             	,	0.0	,	0.0	,	A	,	ANUAL                                             	,	5329.3	,	NULL	,	1	,	2019-01-01 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
61842	,	AON190000002307     	,	00000346219546	,	0	,	AUTHO0303     	,	ODYSSEY EXL	,	5KBRL6861KB802539	,	2019	,	V	,	VIGOR               	,	3574.01	,	4667.85	,	M	,	MENSUAL                                           	,	859.85	,	952	,	5	,	2019-08-21 00:00:00	,	2020-01-01 00:00:00	,	1081	,	65.85	,	AMPLIA                                                                                                                  
